id,name,inputBlocks,dspBlocks,learnBlocks,postProcessingBlocks,type,tags,createdByUser,isStale,dspBlockConfigs,learnBlockKerasConfigs,learnBlockAnomalyConfigs,f32_V_Acc.name,f32_V_Acc.description,f32_V_Acc.value,f32_V_Acc.valueForSorting,f32_V_Acc.category,f32_T_Acc.name,f32_T_Acc.description,f32_T_Acc.value,f32_T_Acc.valueForSorting,f32_T_Acc.category,i8_V_Acc.name,i8_V_Acc.description,i8_V_Acc.value,i8_V_Acc.valueForSorting,i8_V_Acc.category,i8_T_Acc.name,i8_T_Acc.description,i8_T_Acc.value,i8_T_Acc.valueForSorting,i8_T_Acc.category,Win_Size.name,Win_Size.description,Win_Size.value,Win_Size.valueForSorting,Win_Size.category,Win_Incr.name,Win_Incr.description,Win_Incr.value,Win_Incr.valueForSorting,Win_Incr.category,Freq.name,Freq.description,Freq.value,Freq.valueForSorting,Freq.category,Zero_Pad.name,Zero_Pad.description,Zero_Pad.value,Zero_Pad.valueForSorting,Zero_Pad.category,Norm.name,Norm.description,Norm.value,Norm.valueForSorting,Norm.category,Fra_len.name,Fra_len.description,Fra_len.value,Fra_len.valueForSorting,Fra_len.category,Fra_str.name,Fra_str.description,Fra_str.value,Fra_str.valueForSorting,Fra_str.category,Fil_num.name,Fil_num.description,Fil_num.value,Fil_num.valueForSorting,Fil_num.category,FFT_len.name,FFT_len.description,FFT_len.value,FFT_len.valueForSorting,FFT_len.category,Low_fre.name,Low_fre.description,Low_fre.value,Low_fre.valueForSorting,Low_fre.category,Noi_flo.name,Noi_flo.description,Noi_flo.value,Noi_flo.valueForSorting,Noi_flo.category,Model.name,Model.description,Model.value,Model.valueForSorting,Model.category,Tc.name,Tc.description,Tc.value,Tc.valueForSorting,Tc.category,Lr.name,Lr.description,Lr.value,Lr.valueForSorting,Lr.category,Lo.name,Lo.description,Lo.value,Lo.valueForSorting,Lo.category,Acw.name,Acw.description,Acw.value,Acw.valueForSorting,Acw.category,Data_Aug.name,Data_Aug.description,Data_Aug.value,Data_Aug.valueForSorting,Data_Aug.category,Val_Size.name,Val_Size.description,Val_Size.value,Val_Size.valueForSorting,Val_Size.category,Val_Key.name,Val_Key.description,Val_Key.value,Val_Key.valueForSorting,Val_Key.category,Mode.name,Mode.description,Mode.value,Mode.valueForSorting,Mode.category,f32_Latency.name,f32_Latency.description,f32_Latency.value,f32_Latency.valueForSorting,f32_Latency.category,f32_RAM.name,f32_RAM.description,f32_RAM.value,f32_RAM.valueForSorting,f32_RAM.category,f32_Flash.name,f32_Flash.description,f32_Flash.value,f32_Flash.valueForSorting,f32_Flash.category,i8_Latency.name,i8_Latency.description,i8_Latency.value,i8_Latency.valueForSorting,i8_Latency.category,i8_RAM.name,i8_RAM.description,i8_RAM.value,i8_RAM.valueForSorting,i8_RAM.category,i8_Flash.name,i8_Flash.description,i8_Flash.value,i8_Flash.valueForSorting,i8_Flash.category,f32_V_AUC.name,f32_V_AUC.description,f32_V_AUC.value,f32_V_AUC.valueForSorting,f32_V_AUC.category,f32_V_WA_P.name,f32_V_WA_P.description,f32_V_WA_P.value,f32_V_WA_P.valueForSorting,f32_V_WA_P.category,f32_V_WA_R.name,f32_V_WA_R.description,f32_V_WA_R.value,f32_V_WA_R.valueForSorting,f32_V_WA_R.category,f32_V_WA_F1.name,f32_V_WA_F1.description,f32_V_WA_F1.value,f32_V_WA_F1.valueForSorting,f32_V_WA_F1.category,f32_T_AUC.name,f32_T_AUC.description,f32_T_AUC.value,f32_T_AUC.valueForSorting,f32_T_AUC.category,f32_T_WA_P.name,f32_T_WA_P.description,f32_T_WA_P.value,f32_T_WA_P.valueForSorting,f32_T_WA_P.category,f32_T_WA_R.name,f32_T_WA_R.description,f32_T_WA_R.value,f32_T_WA_R.valueForSorting,f32_T_WA_R.category,f32_T_WA_F1.name,f32_T_WA_F1.description,f32_T_WA_F1.value,f32_T_WA_F1.valueForSorting,f32_T_WA_F1.category,i8_V_AUC.name,i8_V_AUC.description,i8_V_AUC.value,i8_V_AUC.valueForSorting,i8_V_AUC.category,i8_V_WA_P.name,i8_V_WA_P.description,i8_V_WA_P.value,i8_V_WA_P.valueForSorting,i8_V_WA_P.category,i8_V_WA_R.name,i8_V_WA_R.description,i8_V_WA_R.value,i8_V_WA_R.valueForSorting,i8_V_WA_R.category,i8_V_WA_F1.name,i8_V_WA_F1.description,i8_V_WA_F1.value,i8_V_WA_F1.valueForSorting,i8_V_WA_F1.category
1,Impulse #1,"[{""id"":1,""type"":""time-series"",""name"":""Time series"",""title"":""Time series data"",""padZeros"":true,""windowSizeMs"":1000,""windowIncreaseMs"":500,""frequencyHz"":16000,""createdBy"":""createImpulse"",""createdAt"":""2024-12-22T05:35:13.052Z"",""labelingMethodMultiLabel"":{""type"":""end-of-window""}}]","[{""id"":2,""type"":""mfe"",""name"":""MFE"",""axes"":[""audio""],""title"":""Audio (MFE)"",""input"":1,""implementationVersion"":4,""namedAxes"":[{""name"":""Signal"",""description"":""The input signal to create an MFE spectrogram from"",""required"":true,""selectedAxis"":""audio""}],""createdBy"":""createImpulse"",""createdAt"":""2024-12-22T05:35:13.052Z""}]","[{""id"":3,""type"":""keras"",""name"":""Classifier"",""dsp"":[2],""title"":""Classification"",""createdBy"":""createImpulse"",""createdAt"":""2024-12-22T05:35:13.052Z""}]",[],default,[],,false,"[{""blockId"":2,""config"":{""dsp"":{""name"":""MFE"",""id"":2,""type"":""mfe"",""windowLength"":1000,""expectedWindowCount"":236,""inputAxes"":[""audio""],""classes"":[],""features"":{""generated"":true,""count"":3960,""labels"":[""Visualization layer 1"",""Visualization layer 2"",""Visualization layer 3""],""classes"":[]},""performance"":{""latency"":343,""ram"":19240},""canCalculateFeatureImportance"":false,""calculateFeatureImportance"":false,""hasAutoTune"":true,""hasAutotunerResults"":false,""usesState"":false},""config"":[{""group"":""Mel-filterbank energy features"",""items"":[{""name"":""Frame length"",""value"":""0.02"",""defaultValue"":""0.02"",""type"":""float"",""help"":""The length of each frame in seconds"",""param"":""frame_length"",""readonly"":false,""shouldShow"":true,""required"":true},{""name"":""Frame stride"",""value"":""0.01"",""defaultValue"":""0.01"",""type"":""float"",""help"":""The step between successive frames in seconds"",""param"":""frame_stride"",""readonly"":false,""shouldShow"":true,""required"":true},{""name"":""Filter number"",""value"":""40"",""defaultValue"":""40"",""type"":""int"",""help"":""The number of filters in the filterbank"",""param"":""num_filters"",""readonly"":false,""shouldShow"":true,""required"":true},{""name"":""FFT length"",""value"":""256"",""defaultValue"":""256"",""type"":""int"",""help"":""Number of FFT points"",""param"":""fft_length"",""readonly"":false,""shouldShow"":true,""required"":true},{""name"":""Low frequency"",""value"":""0"",""defaultValue"":""0"",""type"":""int"",""help"":""Lowest band edge of mel filters (in Hz)"",""param"":""low_frequency"",""readonly"":false,""shouldShow"":true,""required"":true},{""name"":""High frequency"",""defaultValue"":""0"",""type"":""int"",""help"":""Highest band edge of mel filters (in Hz). If set to 0 this is samplerate / 2"",""param"":""high_frequency"",""readonly"":false,""shouldShow"":true,""required"":false}]},{""group"":""Normalization"",""items"":[{""name"":""Window size"",""value"":""101"",""defaultValue"":""101"",""type"":""int"",""help"":""The size of sliding window for local normalization"",""param"":""win_size"",""readonly"":false,""shouldShow"":false,""required"":true},{""name"":""Noise floor (dB)"",""value"":""-52"",""defaultValue"":""-52"",""type"":""int"",""help"":""Everything less loud than the noise floor will be dropped"",""param"":""noise_floor_db"",""readonly"":false,""shouldShow"":true,""required"":true}]}]},""metadata"":{""created"":""2024-12-22T05:35:48.003Z"",""dspConfig"":{""frame_length"":""0.02"",""frame_stride"":""0.01"",""num_filters"":""40"",""fft_length"":""256"",""low_frequency"":""0"",""win_size"":""101"",""noise_floor_db"":""-52""},""labels"":[],""windowCount"":236,""featureCount"":3960,""includedSamples"":[],""windowIncreaseMs"":500,""padZeros"":true,""windowSizeMs"":1000,""frequency"":16000,""outputConfig"":{""type"":""spectrogram"",""shape"":{""width"":99,""height"":40}},""fftUsed"":[256],""resamplingAlgorithmVersion"":2}}]","[{""blockId"":3,""config"":{""name"":""Classifier"",""type"":""keras"",""trained"":true,""dependencies"":{""classes"":[],""blockNames"":[""MFE""],""featureCount"":3960,""sampleCount"":236},""script"":""import tensorflow as tf\nfrom tensorflow.keras.models import Sequential\nfrom tensorflow.keras.layers import Dense, InputLayer, Dropout, Conv1D, Conv2D, Flatten, Reshape, MaxPooling1D, MaxPooling2D, AveragePooling2D, BatchNormalization, Permute, ReLU, Softmax\nfrom tensorflow.keras.optimizers.legacy import Adam\n\nEPOCHS = args.epochs or 200\nLEARNING_RATE = args.learning_rate or 0.005\n# If True, non-deterministic functions (e.g. shuffling batches) are not used.\n# This is False by default.\nENSURE_DETERMINISM = args.ensure_determinism\n# this controls the batch size, or you can manipulate the tf.data.Dataset objects yourself\nBATCH_SIZE = args.batch_size or 32\nif not ENSURE_DETERMINISM:\n    train_dataset = train_dataset.shuffle(buffer_size=BATCH_SIZE*4)\ntrain_dataset=train_dataset.batch(BATCH_SIZE, drop_remainder=False)\nvalidation_dataset = validation_dataset.batch(BATCH_SIZE, drop_remainder=False)\n\n# model architecture\nmodel = Sequential()\nmodel.add(Reshape((int(input_length / 40), 40), input_shape=(input_length, )))\nmodel.add(Conv1D(8, kernel_size=3, padding='same', activation='relu'))\nmodel.add(MaxPooling1D(pool_size=2, strides=2, padding='same'))\nmodel.add(Dropout(0.25))\nmodel.add(Conv1D(16, kernel_size=3, padding='same', activation='relu'))\nmodel.add(MaxPooling1D(pool_size=2, strides=2, padding='same'))\nmodel.add(Dropout(0.25))\nmodel.add(Flatten())\nmodel.add(Dense(classes, name='y_pred', activation='softmax'))\n\n# this controls the learning rate\nopt = Adam(learning_rate=LEARNING_RATE, beta_1=0.9, beta_2=0.999)\ncallbacks.append(BatchLoggerCallback(BATCH_SIZE, train_sample_count, epochs=EPOCHS, ensure_determinism=ENSURE_DETERMINISM))\n\n# train the neural network\nmodel.compile(loss='categorical_crossentropy', optimizer=opt, metrics=['accuracy'])\nmodel.fit(train_dataset, epochs=EPOCHS, validation_data=validation_dataset, verbose=2, callbacks=callbacks)\n\n# Use this flag to disable per-channel quantization for a model.\n# This can reduce RAM usage for convolutional models, but may have\n# an impact on accuracy.\ndisable_per_channel_quantization = False"",""minimumConfidenceRating"":0.6,""selectedModelType"":""int8"",""mode"":""visual"",""trainingCycles"":200,""learningRate"":0.005,""trainTestSplit"":0.2,""autoClassWeights"":false,""useLearnedOptimizer"":false,""visualLayers"":[{""type"":""reshape"",""columns"":40},{""type"":""conv1d"",""kernelSize"":3,""neurons"":8,""stack"":1},{""type"":""dropout"",""dropoutRate"":0.25},{""type"":""conv1d"",""kernelSize"":3,""neurons"":16,""stack"":1},{""type"":""dropout"",""dropoutRate"":0.25},{""type"":""flatten""}],""augmentationPolicyImage"":""none"",""augmentationPolicySpectrogram"":{""enabled"":false,""gaussianNoise"":""high"",""freqMasking"":""none"",""timeMasking"":""low"",""warping"":false},""transferLearningModels"":[],""shape"":""(3960,)"",""profileInt8"":true,""skipEmbeddingsAndMemory"":false,""customValidationMetadataKey"":"""",""showAdvancedTrainingSettings"":false,""showAugmentationTrainingSettings"":false,""defaultBatchSize"":32,""blockParameters"":{}},""metadata"":{""created"":""2024-12-22T05:38:28.656Z"",""layers"":[{""input"":{""shape"":3960,""name"":""reshape_input"",""type"":""<dtype: 'float32'>""},""output"":{""shape"":99,""name"":""reshape/Reshape:0"",""type"":""<dtype: 'float32'>""}},{""input"":{""shape"":99,""name"":""reshape/Reshape:0"",""type"":""<dtype: 'float32'>""},""output"":{""shape"":99,""name"":""conv1d/Relu:0"",""type"":""<dtype: 'float32'>""}},{""input"":{""shape"":99,""name"":""conv1d/Relu:0"",""type"":""<dtype: 'float32'>""},""output"":{""shape"":50,""name"":""max_pooling1d/Squeeze:0"",""type"":""<dtype: 'float32'>""}},{""input"":{""shape"":50,""name"":""max_pooling1d/Squeeze:0"",""type"":""<dtype: 'float32'>""},""output"":{""shape"":50,""name"":""dropout/Identity:0"",""type"":""<dtype: 'float32'>""}},{""input"":{""shape"":50,""name"":""dropout/Identity:0"",""type"":""<dtype: 'float32'>""},""output"":{""shape"":50,""name"":""conv1d_1/Relu:0"",""type"":""<dtype: 'float32'>""}},{""input"":{""shape"":50,""name"":""conv1d_1/Relu:0"",""type"":""<dtype: 'float32'>""},""output"":{""shape"":25,""name"":""max_pooling1d_1/Squeeze:0"",""type"":""<dtype: 'float32'>""}},{""input"":{""shape"":25,""name"":""max_pooling1d_1/Squeeze:0"",""type"":""<dtype: 'float32'>""},""output"":{""shape"":25,""name"":""dropout_1/Identity:0"",""type"":""<dtype: 'float32'>""}},{""input"":{""shape"":25,""name"":""dropout_1/Identity:0"",""type"":""<dtype: 'float32'>""},""output"":{""shape"":400,""name"":""flatten/Reshape:0"",""type"":""<dtype: 'float32'>""}},{""input"":{""shape"":400,""name"":""flatten/Reshape:0"",""type"":""<dtype: 'float32'>""},""output"":{""shape"":2,""name"":""y_pred/Softmax:0"",""type"":""<dtype: 'float32'>""}}],""classNames"":[""chainsaw"",""env1""],""availableModelTypes"":[""float32"",""int8""],""recommendedModelType"":""int8"",""modelValidationMetrics"":[{""type"":""float32"",""report"":{""0"":{""precision"":1,""recall"":1,""f1-score"":1,""support"":23},""1"":{""precision"":1,""recall"":1,""f1-score"":1,""support"":25},""accuracy"":1,""macro avg"":{""precision"":1,""recall"":1,""f1-score"":1,""support"":48},""weighted avg"":{""precision"":1,""recall"":1,""f1-score"":1,""support"":48}},""loss"":0.00003307564098308312,""confusionMatrix"":[[23,0],[0,25]],""accuracy"":1,""onDevicePerformance"":[{""mcu"":""espressif-esp32"",""name"":""Espressif ESP-EYE (ESP32 240MHz)"",""isDefault"":true,""latency"":99,""eon"":{""ramRequired"":33648,""romRequired"":32016,""arenaSize"":0,""modelSize"":12548},""eon_ram_optimized"":{""ramRequired"":35840,""romRequired"":41624,""arenaSize"":0,""modelSize"":12548},""tflite"":{""ramRequired"":42684,""romRequired"":59600,""arenaSize"":42380,""modelSize"":12548}}],""visualization"":""dataExplorer"",""isSupportedOnMcu"":true,""mcuSupportError"":null,""additionalMetrics"":[{""name"":""Area under ROC Curve"",""value"":""1.00"",""fullPrecisionValue"":1,""tooltipText"":""Area Under the Receiver Operating Characteristic Curve. As provided by sklearn.metrics.roc_auc_score"",""link"":""https://scikit-learn.org/stable/modules/generated/sklearn.metrics.roc_auc_score.html""},{""name"":""Weighted average Precision"",""value"":""1.00"",""fullPrecisionValue"":1,""tooltipText"":""Weighted average precision. (averaging the support-weighted mean per label). As provided by sklearn.metrics.classification_report"",""link"":""https://scikit-learn.org/stable/modules/generated/sklearn.metrics.classification_report.html""},{""name"":""Weighted average Recall"",""value"":""1.00"",""fullPrecisionValue"":1,""tooltipText"":""Weighted average recall. (averaging the support-weighted mean per label). As provided by sklearn.metrics.classification_report"",""link"":""https://scikit-learn.org/stable/modules/generated/sklearn.metrics.classification_report.html""},{""name"":""Weighted average F1 score"",""value"":""1.00"",""fullPrecisionValue"":1,""tooltipText"":""Weighted average f1 score. (averaging the support-weighted mean per label). As provided by sklearn.metrics.classification_report"",""link"":""https://scikit-learn.org/stable/modules/generated/sklearn.metrics.classification_report.html""}]},{""type"":""int8"",""report"":{""0"":{""precision"":1,""recall"":1,""f1-score"":1,""support"":23},""1"":{""precision"":1,""recall"":1,""f1-score"":1,""support"":25},""accuracy"":1,""macro avg"":{""precision"":1,""recall"":1,""f1-score"":1,""support"":48},""weighted avg"":{""precision"":1,""recall"":1,""f1-score"":1,""support"":48}},""loss"":9.992007221626415e-16,""confusionMatrix"":[[23,0],[0,25]],""accuracy"":1,""onDevicePerformance"":[{""mcu"":""espressif-esp32"",""name"":""Espressif ESP-EYE (ESP32 240MHz)"",""isDefault"":true,""latency"":10,""eon"":{""ramRequired"":10848,""romRequired"":33424,""arenaSize"":0,""modelSize"":7264},""eon_ram_optimized"":{""ramRequired"":15056,""romRequired"":43352,""arenaSize"":0,""modelSize"":7264},""tflite"":{""ramRequired"":14518,""romRequired"":54320,""arenaSize"":14214,""modelSize"":7264}}],""visualization"":""dataExplorer"",""isSupportedOnMcu"":true,""mcuSupportError"":null,""additionalMetrics"":[{""name"":""Area under ROC Curve"",""value"":""1.00"",""fullPrecisionValue"":1,""tooltipText"":""Area Under the Receiver Operating Characteristic Curve. As provided by sklearn.metrics.roc_auc_score"",""link"":""https://scikit-learn.org/stable/modules/generated/sklearn.metrics.roc_auc_score.html""},{""name"":""Weighted average Precision"",""value"":""1.00"",""fullPrecisionValue"":1,""tooltipText"":""Weighted average precision. (averaging the support-weighted mean per label). As provided by sklearn.metrics.classification_report"",""link"":""https://scikit-learn.org/stable/modules/generated/sklearn.metrics.classification_report.html""},{""name"":""Weighted average Recall"",""value"":""1.00"",""fullPrecisionValue"":1,""tooltipText"":""Weighted average recall. (averaging the support-weighted mean per label). As provided by sklearn.metrics.classification_report"",""link"":""https://scikit-learn.org/stable/modules/generated/sklearn.metrics.classification_report.html""},{""name"":""Weighted average F1 score"",""value"":""1.00"",""fullPrecisionValue"":1,""tooltipText"":""Weighted average f1 score. (averaging the support-weighted mean per label). As provided by sklearn.metrics.classification_report"",""link"":""https://scikit-learn.org/stable/modules/generated/sklearn.metrics.classification_report.html""}]}],""hasTrainedModel"":true,""mode"":""classification"",""imageInputScaling"":""0..1"",""labels"":[]}}]",[],f32_V_Acc,"Accuracy (float32, validation set)",100.0%,100,impulseMetrics,f32_T_Acc,"Accuracy (float32, test set)",100.0%,100,impulseMetrics,i8_V_Acc,"Accuracy (int8, validation set)",100.0%,100,impulseMetrics,i8_T_Acc,"Accuracy (int8, test set)",-,-1,impulseMetrics,Win_Size,Window size,"1,000ms.",1000,inputBlockConfig,Win_Incr,Window increase,500ms.,500,inputBlockConfig,Freq,Frequency,16000,16000,inputBlockConfig,Zero_Pad,Zero pad data,true,,inputBlockConfig,Norm,Normalization,None,,dspBlockConfig,Fra_len,Mel-filterbank energy features > Frame length (Processing Block #1),0.02,0.02,dspBlockConfig,Fra_str,Mel-filterbank energy features > Frame stride (Processing Block #1),0.01,0.01,dspBlockConfig,Fil_num,Mel-filterbank energy features > Filter number (Processing Block #1),40,40,dspBlockConfig,FFT_len,Mel-filterbank energy features > FFT length (Processing Block #1),256,256,dspBlockConfig,Low_fre,Mel-filterbank energy features > Low frequency (Processing Block #1),0,0,dspBlockConfig,Noi_flo,Normalization > Noise floor (dB) (Processing Block #1),-52,-52,dspBlockConfig,Model,ML Model architecture (Learn Block #1),r40 × c8 × do0.25 × c16 × do0.25 × f,,learnBlockConfig,Tc,Training cycles (Learn Block #1),200,200,learnBlockConfig,Lr,Learning rate (Learn Block #1),0.005,0.005,learnBlockConfig,Lo,Use learned optimizer? (Learn Block #1),false,,learnBlockConfig,Acw,Auto-weight classes (Learn Block #1),false,,learnBlockConfig,Data_Aug,Data augmentation (Learn Block #1),false,,learnBlockConfig,Val_Size,Validation set size (Learn Block #1),0.2,0.2,learnBlockConfig,Val_Key,Split train/validation set on metadata key (Learn Block #1),,,learnBlockConfig,Mode,Visual / expert mode (Learn Block #1),visual,,learnBlockConfig,f32_Latency,"float32 Latency for the complete impulse. Estimate for Espressif ESP-EYE (ESP32 240MHz), you can change the target at the top of this page..",442 ms.,442,impulseMetrics,f32_RAM,"float32 RAM for the complete impulse. Estimate for Espressif ESP-EYE (ESP32 240MHz), you can change the target at the top of this page..",32.9K,33648,impulseMetrics,f32_Flash,"float32 Flash for the complete impulse. Estimate for Espressif ESP-EYE (ESP32 240MHz), you can change the target at the top of this page..",31.3K,32016,impulseMetrics,i8_Latency,"int8 Latency for the complete impulse. Estimate for Espressif ESP-EYE (ESP32 240MHz), you can change the target at the top of this page..",353 ms.,353,impulseMetrics,i8_RAM,"int8 RAM for the complete impulse. Estimate for Espressif ESP-EYE (ESP32 240MHz), you can change the target at the top of this page..",18.8K,19240,impulseMetrics,i8_Flash,"int8 Flash for the complete impulse. Estimate for Espressif ESP-EYE (ESP32 240MHz), you can change the target at the top of this page..",32.6K,33424,impulseMetrics,f32_V_AUC,float32 Area under ROC Curve (validation set),1.00,1,learnBlockMetrics,f32_V_WA_P,float32 Weighted average Precision (validation set),1.00,1,learnBlockMetrics,f32_V_WA_R,float32 Weighted average Recall (validation set),1.00,1,learnBlockMetrics,f32_V_WA_F1,float32 Weighted average F1 score (validation set),1.00,1,learnBlockMetrics,f32_T_AUC,float32 Area under ROC Curve (test set),1.00,1,learnBlockMetrics,f32_T_WA_P,float32 Weighted average Precision (test set),1.00,1,learnBlockMetrics,f32_T_WA_R,float32 Weighted average Recall (test set),1.00,1,learnBlockMetrics,f32_T_WA_F1,float32 Weighted average F1 score (test set),1.00,1,learnBlockMetrics,i8_V_AUC,int8 Area under ROC Curve (validation set),1.00,1,learnBlockMetrics,i8_V_WA_P,int8 Weighted average Precision (validation set),1.00,1,learnBlockMetrics,i8_V_WA_R,int8 Weighted average Recall (validation set),1.00,1,learnBlockMetrics,i8_V_WA_F1,int8 Weighted average F1 score (validation set),1.00,1,learnBlockMetrics
